record_id,timestamp,txid,input_addresses,output_addresses,input_amounts,output_amounts,fee,script_type
tx-rec-000304,2026-03-01T11:25:16+00:00,tx_norm_000304,"[""bc1qdlyf60rpyq3643wk0es395nwa8an5u0pvchzk9""]","[""bc1qptx4457ju9edelz8pvnvs3ek206hftlv4j27vw"", ""bc1qu02l6n2l296yml0rpa3gzv6umtu6p9rcgl8e47""]",[3.983113],"[2.994087, 0.988906]",0.00012,P2TR
tx-rec-000305,2026-03-01T11:25:21+00:00,tx_norm_000305,"[""bc1qu857msn6shssgxlnmvn53ga92jag2u3vvmjgkt""]","[""bc1q2xmphldtc863jfk387cd7sjzuz0pgwmmypcxye"", ""bc1qh3wqjwtpm4s6zzt5fzfznu9xx3eec9gvtmjff5""]",[1.917829],"[1.570564, 0.347145]",0.00012,P2TR
tx-rec-000306,2026-03-01T11:25:58+00:00,tx_norm_000306,"[""bc1qfy8gd02j8zd0xunt5auq5qg039ukrj4aa2ftg4""]","[""bc1qfn77ursvuj6aj5vw07uu8gxq9ujn40dm6vld6w""]",[1.157225],[1.157105],0.00012,P2SH
tx-rec-000307,2026-03-01T11:26:24+00:00,tx_norm_000307,"[""bc1qt6gfp8gargkathudyzgaejyut59nvk4vvas9w5""]","[""bc1qcqshn6n09s6shs3mneye27d0cu7pn8qd5el6ua""]",[2.163181],[2.163061],0.00012,P2TR
tx-rec-000308,2026-03-01T11:26:36+00:00,tx_norm_000308,"[""bc1qpxeyzck09msvuxqnskmsya6p66jefk5l9cq55c""]","[""bc1qvm8x5g990twp6gdlnf9v7eh8llzazp9lpr2mhw""]",[1.879867],[1.879747],0.00012,P2TR
tx-rec-000309,2026-03-01T11:27:12+00:00,tx_norm_000309,"[""bc1qsns7kxgq4zm86kk3zxg4uhqj9uz8kexjwv9tfx""]","[""bc1qvm8x5g990twp6gdlnf9v7eh8llzazp9lpr2mhw""]",[0.257196],[0.257076],0.00012,P2WPKH
tx-rec-000310,2026-03-01T11:27:23+00:00,tx_norm_000310,"[""bc1q76dr9uxk35a9d0ne60vs8rpkejhkmcn4j3u5v7""]","[""bc1qmsk2hmhzwvhzx98l2thkjep6zqgq07lcm9k8hm""]",[1.709218],[1.709098],0.00012,P2SH
tx-rec-000311,2026-03-01T11:27:40+00:00,tx_norm_000311,"[""bc1q9enf0pknmslq3x4ta3sgephk5etky5pxtrdykk""]","[""bc1qcpe6g5m0el0n5g2e7csesu930kzdnsnsy7055p"", ""bc1qldqn65772d9kcqa9vzp4ytxzv5v8qusphl9fgn""]",[3.465825],"[2.938168, 0.527537]",0.00012,P2TR
tx-rec-000312,2026-03-01T11:27:51+00:00,tx_norm_000312,"[""bc1qcqshn6n09s6shs3mneye27d0cu7pn8qd5el6ua""]","[""bc1qnt3sga272xjzk9s7dsvc4dwrwezhhxjtr3mukc"", ""bc1qarmcwzcwd7yxe8r5rl6dn2w9k2zpn0qfekh5qn""]",[3.887993],"[3.571436, 0.316437]",0.00012,P2SH
tx-rec-000313,2026-03-01T11:28:08+00:00,tx_norm_000313,"[""bc1qkaxudtg2w7jy6yk03psvf4kqzsnyr5gc32tkl8""]","[""bc1q8sv3gq3l2kjl5cj47l3jtgjg2gtreurl2d3zx3""]",[3.026564],[3.026444],0.00012,P2SH
tx-rec-000314,2026-03-01T11:28:33+00:00,tx_norm_000314,"[""bc1qw3j9xdyc0srrgpd3k7f79ucllhcp24tg4vg0y7""]","[""bc1q8eue4llkpkygqgaqutfhn8pqt3zhejxqktdwkn""]",[2.517791],[2.517671],0.00012,P2WPKH
tx-rec-000315,2026-03-01T11:28:52+00:00,tx_norm_000315,"[""bc1qh4lupjq9dm3x7hw3t2kyfdqu923ayy4rk7j8n6""]","[""bc1qwgtnch524wcqj68ggj6dafcmtn34parpxvcl5d""]",[1.81989],[1.81977],0.00012,P2WPKH
tx-rec-000316,2026-03-01T11:29:20+00:00,tx_norm_000316,"[""bc1q0gma8qqgpxtnpxfknxu36arla4qqyjh32fc93y""]","[""bc1q84rhek99gzaxh4vgwg3pvcd3kwvqxntj475t0k""]",[1.288282],[1.288162],0.00012,P2WPKH
tx-rec-000317,2026-03-01T11:29:53+00:00,tx_norm_000317,"[""bc1q3pamfqd2vdz9zy3ndtpy5mt23sdelmpydsljen""]","[""bc1quynh6t6rhxkn22vypsfu8q0jdmpmhh0k0j9z0u""]",[2.170956],[2.170836],0.00012,P2PKH
tx-rec-000318,2026-03-01T11:30:46+00:00,tx_norm_000318,"[""bc1qx2fssznfzevxeppknd6kjr800apkku8d9xr4tf""]","[""bc1qmzn0uapy544k9mq7n9hwv3f90sn9rkf03wwkul""]",[3.729694],[3.729574],0.00012,P2SH
tx-rec-000319,2026-03-01T11:31:20+00:00,tx_norm_000319,"[""bc1qkaxudtg2w7jy6yk03psvf4kqzsnyr5gc32tkl8""]","[""bc1qt6gfp8gargkathudyzgaejyut59nvk4vvas9w5""]",[0.080019],[0.079899],0.00012,P2SH
tx-rec-000320,2026-03-01T11:32:07+00:00,tx_norm_000320,"[""bc1q6ed0puz5x4f29cqpsllzpcjq4p8dpeukz2n6vv""]","[""bc1qu857msn6shssgxlnmvn53ga92jag2u3vvmjgkt""]",[1.138614],[1.138494],0.00012,P2WPKH
tx-rec-000321,2026-03-01T11:32:39+00:00,tx_norm_000321,"[""bc1qalldcf088rfu5rwgdak6muv5k9w330j0lelxkk""]","[""bc1qx6w6xzehxyxw0l4zazkhyvg746g96rtls6vwuj""]",[1.257379],[1.257259],0.00012,P2SH
tx-rec-000322,2026-03-01T11:33:35+00:00,tx_norm_000322,"[""bc1q0v5596p00t8c62rjrhsj4jy2tvjgy2hephx33m""]","[""bc1qpm706a3vaehp3k6wdg9g892sp3dkzlkuufkvhw""]",[1.938937],[1.938817],0.00012,P2PKH
tx-rec-000323,2026-03-01T11:33:44+00:00,tx_norm_000323,"[""bc1qqjut3v20xvllqf40ctmux3v8ljeacc6j4jwdru""]","[""bc1qsns7kxgq4zm86kk3zxg4uhqj9uz8kexjwv9tfx""]",[1.256602],[1.256482],0.00012,P2TR
tx-rec-000324,2026-03-01T11:33:51+00:00,tx_norm_000324,"[""bc1q9enf0pknmslq3x4ta3sgephk5etky5pxtrdykk""]","[""bc1qrqae6lyvnp9f0ss0xnm09taynfed9gpue4jpud""]",[1.504912],[1.504792],0.00012,P2TR
tx-rec-000325,2026-03-01T11:34:11+00:00,tx_norm_000325,"[""bc1qt6gfp8gargkathudyzgaejyut59nvk4vvas9w5""]","[""bc1qezy2mxy8lx5r8z6w3qnwg983940erzwhek4hvn"", ""bc1qmzn0uapy544k9mq7n9hwv3f90sn9rkf03wwkul""]",[3.25421],"[2.25861, 0.99548]",0.00012,P2WPKH
tx-rec-000326,2026-03-01T11:34:50+00:00,tx_norm_000326,"[""bc1qqdg9h7kxq5ml8pjn2fq4s0kxfxwh7ycnx3lkrx""]","[""bc1qh23xwl2xcylsqe368uewcs5zrjz2fucsyes09z"", ""bc1qvlhg62yhue3n25laz4smt8jggvzammry77p663""]",[4.889575],"[3.556265, 1.33319]",0.00012,P2PKH
tx-rec-000327,2026-03-01T11:35:15+00:00,tx_norm_000327,"[""bc1q9enf0pknmslq3x4ta3sgephk5etky5pxtrdykk""]","[""bc1qq4s8cuyajq265qr4m7xegtq4fxulsgpy5hj2xu"", ""bc1qulyzp92shnx6lnh3dcpvcqayukgcczejzpkf7d""]",[2.521826],"[1.595974, 0.925732]",0.00012,P2SH
tx-rec-000328,2026-03-01T11:35:55+00:00,tx_norm_000328,"[""bc1qv3fn7qh8n0ss4f6yj28vgtpzmywmrjukwrh98n""]","[""bc1qh23xwl2xcylsqe368uewcs5zrjz2fucsyes09z""]",[0.948017],[0.947897],0.00012,P2WPKH
tx-rec-000329,2026-03-01T11:36:35+00:00,tx_norm_000329,"[""bc1qq5n6x9n9dw6eaq8nq0h58p0quzf53er4cw5ss5""]","[""bc1qvjf54hm2tj4h5muwsnjd2j8ttelrsq45h8vawf"", ""bc1q9enf0pknmslq3x4ta3sgephk5etky5pxtrdykk""]",[2.303496],"[1.125508, 1.177868]",0.00012,P2WPKH
tx-rec-000330,2026-03-01T11:37:34+00:00,tx_norm_000330,"[""bc1q57cpjc6xcdsrnqm78k8zaa7qcdxt94pezuytaa""]","[""bc1qcuy2s3h7uuu4s8sgr2gsjzhpacn2xj9n7wv74n""]",[2.976163],[2.976043],0.00012,P2SH
tx-rec-000331,2026-03-01T11:37:50+00:00,tx_norm_000331,"[""bc1qdtkm3azrjsu3zngpdwsn6yfx2456cqdywv9nk5""]","[""bc1q8eue4llkpkygqgaqutfhn8pqt3zhejxqktdwkn""]",[0.880558],[0.880438],0.00012,P2SH
tx-rec-000332,2026-03-01T11:38:38+00:00,tx_norm_000332,"[""bc1qg462atcr4s2vp6dgmw3u6ey9evtnt4q2y6fltp""]","[""bc1qwgtnch524wcqj68ggj6dafcmtn34parpxvcl5d""]",[0.986971],[0.986851],0.00012,P2PKH
tx-rec-000333,2026-03-01T11:38:51+00:00,tx_norm_000333,"[""bc1qqfry9tkhfr9vu3w8gme0v67tcwq90y3rhsqnht""]","[""bc1qfn77ursvuj6aj5vw07uu8gxq9ujn40dm6vld6w""]",[1.584565],[1.584445],0.00012,P2TR
tx-rec-000334,2026-03-01T11:39:47+00:00,tx_norm_000334,"[""bc1q6y36mp84w8mmfljx7q8epacs3gzz379xwwd6uq""]","[""bc1qkqq6y035xf3832ezmjqmyung7pta2mj862806z""]",[2.036808],[2.036688],0.00012,P2WPKH
tx-rec-000335,2026-03-01T11:39:53+00:00,tx_norm_000335,"[""bc1q7lamglhs7ws80f8duwy0pvr4j8h2zq3xwjqdz3""]","[""bc1quynh6t6rhxkn22vypsfu8q0jdmpmhh0k0j9z0u""]",[3.833411],[3.833291],0.00012,P2WPKH
tx-rec-000336,2026-03-01T11:40:48+00:00,tx_norm_000336,"[""bc1qz5j0ngrn5fpv34sleyc593kmmsqvpajjra2wyh""]","[""bc1qcat4vnp6z866ky8e6nf0m7leq7st34v6cg9vjn""]",[1.091895],[1.091775],0.00012,P2PKH
tx-rec-000337,2026-03-01T11:41:40+00:00,tx_norm_000337,"[""bc1q07cvy9nezky4z6y94frcmjel9q0xkrrpd3pccv""]","[""bc1q45u3lfy89ctqrc937sl56gfky7a946puq2uc38""]",[0.359412],[0.359292],0.00012,P2PKH
tx-rec-000338,2026-03-01T11:42:19+00:00,tx_norm_000338,"[""bc1qsns7kxgq4zm86kk3zxg4uhqj9uz8kexjwv9tfx""]","[""bc1qcqjuu9k6ndnujexjdvhhmj563n76dq48trhh76""]",[1.979529],[1.979409],0.00012,P2TR
tx-rec-000339,2026-03-01T11:43:03+00:00,tx_norm_000339,"[""bc1qfn77ursvuj6aj5vw07uu8gxq9ujn40dm6vld6w""]","[""bc1qatmdnmprpunwnaglr3ar65kzjxu9uhtrc4y5yv""]",[2.896204],[2.896084],0.00012,P2TR
tx-rec-000340,2026-03-01T11:44:00+00:00,tx_norm_000340,"[""bc1qt6gfp8gargkathudyzgaejyut59nvk4vvas9w5""]","[""bc1q8eue4llkpkygqgaqutfhn8pqt3zhejxqktdwkn""]",[1.740325],[1.740205],0.00012,P2SH
tx-rec-000341,2026-03-01T11:44:46+00:00,tx_norm_000341,"[""bc1qakj6y5prmulu02nlnsfnhnayhtpa32gh7mcqrv""]","[""bc1q07cvy9nezky4z6y94frcmjel9q0xkrrpd3pccv""]",[0.703656],[0.703536],0.00012,P2TR
tx-rec-000342,2026-03-01T11:45:24+00:00,tx_norm_000342,"[""bc1q9enf0pknmslq3x4ta3sgephk5etky5pxtrdykk""]","[""bc1qarmcwzcwd7yxe8r5rl6dn2w9k2zpn0qfekh5qn""]",[2.848338],[2.848218],0.00012,P2PKH
tx-rec-000343,2026-03-01T11:45:54+00:00,tx_norm_000343,"[""bc1q45u3lfy89ctqrc937sl56gfky7a946puq2uc38""]","[""bc1qwm0j85fm8fp3z3jjzkehnz90tdrnsrc2ku6sgq""]",[0.029551],[0.029431],0.00012,P2PKH
tx-rec-000344,2026-03-01T11:45:59+00:00,tx_norm_000344,"[""bc1q39nkczjgm4qvnsr7g8cgf4fpd5x3u34rtklkc4""]","[""bc1qakj6y5prmulu02nlnsfnhnayhtpa32gh7mcqrv"", ""bc1qdpsvrymdl7p84vdsltvzumn0xu96qac0vle5n0""]",[2.565637],"[1.64739, 0.918127]",0.00012,P2WPKH
tx-rec-000345,2026-03-01T11:46:38+00:00,tx_norm_000345,"[""bc1qhdyfpp3mtq35qnrc40ad956gkf0d3mceae3wwz""]","[""bc1qrqae6lyvnp9f0ss0xnm09taynfed9gpue4jpud""]",[2.56359],[2.56347],0.00012,P2WPKH
tx-rec-000346,2026-03-01T11:47:28+00:00,tx_norm_000346,"[""bc1qdh7qdv965l8498fe5y5t6hzvjrtakleq2uhngc""]","[""bc1q45u3lfy89ctqrc937sl56gfky7a946puq2uc38""]",[0.591885],[0.591765],0.00012,P2SH
tx-rec-000347,2026-03-01T11:47:52+00:00,tx_norm_000347,"[""bc1qvm8x5g990twp6gdlnf9v7eh8llzazp9lpr2mhw""]","[""bc1qsjn93a9ck58qq3fkf7fwlqvse0dsvyfrkm88f0""]",[0.105953],[0.105833],0.00012,P2PKH
tx-rec-000348,2026-03-01T11:48:46+00:00,tx_norm_000348,"[""bc1q38qalhjfrcq99474ks67hrzja47860k9zkq5vh""]","[""bc1qp3qrv23fgmarr4qq6yjtr65s9ws0t93ql3gdhl"", ""bc1qdlyf60rpyq3643wk0es395nwa8an5u0pvchzk9""]",[1.886649],"[1.345058, 0.541471]",0.00012,P2SH
tx-rec-000349,2026-03-01T11:49:33+00:00,tx_norm_000349,"[""bc1qr5f4hfy2dgyv4pkzde74vgpnm0t85l3s77vc5w""]","[""bc1qrzytdt0kgppluy480wkx83uxaf5yah4w5gpryf""]",[1.169884],[1.169764],0.00012,P2WPKH
tx-rec-000350,2026-03-01T11:49:52+00:00,tx_norm_000350,"[""bc1qh4lupjq9dm3x7hw3t2kyfdqu923ayy4rk7j8n6""]","[""bc1qc694t02thmd363mxzn2nqt58ztstg7qd5whgaq""]",[0.840392],[0.840272],0.00012,P2SH
tx-rec-000351,2026-03-01T11:50:25+00:00,tx_norm_000351,"[""bc1qqfry9tkhfr9vu3w8gme0v67tcwq90y3rhsqnht""]","[""bc1qkqq6y035xf3832ezmjqmyung7pta2mj862806z"", ""bc1qdlyf60rpyq3643wk0es395nwa8an5u0pvchzk9""]",[4.791752],"[3.650113, 1.141519]",0.00012,P2SH
tx-rec-000352,2026-03-01T11:50:54+00:00,tx_norm_000352,"[""bc1q6y36mp84w8mmfljx7q8epacs3gzz379xwwd6uq""]","[""bc1qhdyfpp3mtq35qnrc40ad956gkf0d3mceae3wwz"", ""bc1q40mkyarwdfnj68u76tvvxzgka34rhc5n4mwcgm""]",[2.32404],"[1.691213, 0.632707]",0.00012,P2PKH
tx-rec-000353,2026-03-01T11:51:04+00:00,tx_norm_000353,"[""bc1qn5hzcqnvvvecqsv23nxzrf4nvgqw2tad5jlt63""]","[""bc1qldqn65772d9kcqa9vzp4ytxzv5v8qusphl9fgn""]",[3.516694],[3.516574],0.00012,P2PKH
tx-rec-000354,2026-03-01T11:51:19+00:00,tx_norm_000354,"[""bc1qpxeyzck09msvuxqnskmsya6p66jefk5l9cq55c""]","[""bc1qr5f4hfy2dgyv4pkzde74vgpnm0t85l3s77vc5w""]",[0.467898],[0.467778],0.00012,P2WPKH
tx-rec-000355,2026-03-01T11:52:11+00:00,tx_norm_000355,"[""bc1q84rhek99gzaxh4vgwg3pvcd3kwvqxntj475t0k""]","[""bc1qy4zh8m7xksekd9jh4zhuxdfl859xlf5ceuhnp9""]",[0.739442],[0.739322],0.00012,P2WPKH
tx-rec-000356,2026-03-01T11:52:46+00:00,tx_norm_000356,"[""bc1qu857msn6shssgxlnmvn53ga92jag2u3vvmjgkt""]","[""bc1qw3j9xdyc0srrgpd3k7f79ucllhcp24tg4vg0y7""]",[0.435731],[0.435611],0.00012,P2PKH
tx-rec-000357,2026-03-01T11:53:15+00:00,tx_norm_000357,"[""bc1qzhsd8sragjejpvtm6jg6ypyrhd8h3d27xdhg2z""]","[""bc1qtcf5eshvaqtxkyk587nxv3r79pmv7srkhvcy0x""]",[1.544306],[1.544186],0.00012,P2WPKH
tx-rec-000358,2026-03-01T11:53:43+00:00,tx_norm_000358,"[""bc1q3pamfqd2vdz9zy3ndtpy5mt23sdelmpydsljen""]","[""bc1qsdeljr33auxdy9m7xl9f43aytywulqylssyggl""]",[0.25622],[0.2561],0.00012,P2WPKH
tx-rec-000359,2026-03-01T11:54:02+00:00,tx_norm_000359,"[""bc1qapp9m5u4r444779j7qa2h7xc0pxup53jr498za""]","[""bc1qraafea5fypwmak0aflngg7hwt63jncusp8708h""]",[2.506034],[2.505914],0.00012,P2TR
tx-rec-000360,2026-03-01T11:54:08+00:00,tx_norm_000360,"[""bc1qt6gfp8gargkathudyzgaejyut59nvk4vvas9w5""]","[""bc1qhjx6lr5emwjezxs9yzg5fqraqvqxn7madpznyj""]",[2.494218],[2.494098],0.00012,P2SH
tx-rec-000361,2026-03-01T11:55:07+00:00,tx_norm_000361,"[""bc1qqjut3v20xvllqf40ctmux3v8ljeacc6j4jwdru""]","[""bc1qn5hzcqnvvvecqsv23nxzrf4nvgqw2tad5jlt63"", ""bc1qulyzp92shnx6lnh3dcpvcqayukgcczejzpkf7d""]",[2.472236],"[2.175807, 0.296309]",0.00012,P2TR
tx-rec-000362,2026-03-01T11:56:00+00:00,tx_norm_000362,"[""bc1qgj48cl883n8wv38p75xlhtt74ffgrpz4ecv87g""]","[""bc1q55awtvw784swfm5xvztw0rcxtvt9t4vv8ugat8"", ""bc1qpxeyzck09msvuxqnskmsya6p66jefk5l9cq55c""]",[3.322859],"[2.297406, 1.025333]",0.00012,P2WPKH
tx-rec-000363,2026-03-01T11:56:44+00:00,tx_norm_000363,"[""bc1qtcf5eshvaqtxkyk587nxv3r79pmv7srkhvcy0x""]","[""bc1q7qtl40nqcd5n9vfd9psfthdk9adqrvprgq67ec"", ""bc1qq5n6x9n9dw6eaq8nq0h58p0quzf53er4cw5ss5""]",[2.062061],"[0.610521, 1.45142]",0.00012,P2SH
tx-rec-000364,2026-03-01T11:57:12+00:00,tx_norm_000364,"[""bc1qdkx904vy7ln6sdphrwean56tcnlv368ca9n9gv""]","[""bc1qh4lupjq9dm3x7hw3t2kyfdqu923ayy4rk7j8n6"", ""bc1qmmldvmuqam354a6qjf5e6nqnzkh5cg2d05uyjh""]",[0.811439],"[0.425611, 0.385708]",0.00012,P2TR
tx-rec-000365,2026-03-01T11:57:57+00:00,tx_norm_000365,"[""bc1qqdg9h7kxq5ml8pjn2fq4s0kxfxwh7ycnx3lkrx""]","[""bc1qc694t02thmd363mxzn2nqt58ztstg7qd5whgaq""]",[3.240399],[3.240279],0.00012,P2PKH
tx-rec-000366,2026-03-01T11:58:52+00:00,tx_norm_000366,"[""bc1qxvanm5sksj0c0xwua2wy3h3ss5hk9vf7kr7azn""]","[""bc1qz5dkcg984aem8v6clcshjha0yjy7d2hwnhkvfw""]",[0.114691],[0.114571],0.00012,P2SH
tx-rec-000367,2026-03-01T11:59:23+00:00,tx_norm_000367,"[""bc1qf98xgvk2zuzxv6h7e2ez9tgfyzkq5aylkr2ljv""]","[""bc1qp3qrv23fgmarr4qq6yjtr65s9ws0t93ql3gdhl""]",[1.454826],[1.454706],0.00012,P2SH
tx-rec-000368,2026-03-01T11:59:38+00:00,tx_norm_000368,"[""bc1qsjn93a9ck58qq3fkf7fwlqvse0dsvyfrkm88f0""]","[""bc1qvlq28a3849ndd79xnm6r6eznkpus82c97ywcne"", ""bc1quynh6t6rhxkn22vypsfu8q0jdmpmhh0k0j9z0u""]",[2.82921],"[1.345622, 1.483468]",0.00012,P2PKH
tx-rec-000369,2026-03-01T12:00:13+00:00,tx_norm_000369,"[""bc1ql6e5ah3ffh398nm74aycmtccuvz5cy7cyyaqhl""]","[""bc1qtcf5eshvaqtxkyk587nxv3r79pmv7srkhvcy0x""]",[3.29698],[3.29686],0.00012,P2SH
tx-rec-000370,2026-03-01T12:01:12+00:00,tx_norm_000370,"[""bc1q75qxvc0lxsvvydye4a56ytyn6yqxt8l6aq5ryy""]","[""bc1qu02l6n2l296yml0rpa3gzv6umtu6p9rcgl8e47""]",[2.453828],[2.453708],0.00012,P2TR
tx-rec-000371,2026-03-01T12:01:33+00:00,tx_norm_000371,"[""bc1q38qalhjfrcq99474ks67hrzja47860k9zkq5vh""]","[""bc1qakj6y5prmulu02nlnsfnhnayhtpa32gh7mcqrv""]",[2.528879],[2.528759],0.00012,P2PKH
tx-rec-000372,2026-03-01T12:02:08+00:00,tx_norm_000372,"[""bc1qmmldvmuqam354a6qjf5e6nqnzkh5cg2d05uyjh""]","[""bc1qpxeyzck09msvuxqnskmsya6p66jefk5l9cq55c""]",[3.200659],[3.200539],0.00012,P2SH
tx-rec-000373,2026-03-01T12:02:27+00:00,tx_norm_000373,"[""bc1qldqn65772d9kcqa9vzp4ytxzv5v8qusphl9fgn""]","[""bc1q38qalhjfrcq99474ks67hrzja47860k9zkq5vh"", ""bc1quw6459ts6pc3dratc9avhvly3wjvea2v57flxg""]",[3.317131],"[3.101946, 0.215065]",0.00012,P2PKH
tx-rec-000374,2026-03-01T12:03:17+00:00,tx_norm_000374,"[""bc1qx2fssznfzevxeppknd6kjr800apkku8d9xr4tf""]","[""bc1qfy8gd02j8zd0xunt5auq5qg039ukrj4aa2ftg4"", ""bc1q39nkczjgm4qvnsr7g8cgf4fpd5x3u34rtklkc4""]",[3.866258],"[3.415199, 0.450939]",0.00012,P2WPKH
tx-rec-000375,2026-03-01T12:03:43+00:00,tx_norm_000375,"[""bc1qg462atcr4s2vp6dgmw3u6ey9evtnt4q2y6fltp""]","[""bc1ql6e5ah3ffh398nm74aycmtccuvz5cy7cyyaqhl""]",[2.57495],[2.57483],0.00012,P2WPKH
tx-rec-000376,2026-03-01T12:04:36+00:00,tx_norm_000376,"[""bc1qee9f8sxtpartfv6anm9m702k649qr85hcatzgt""]","[""bc1q38qalhjfrcq99474ks67hrzja47860k9zkq5vh""]",[1.266065],[1.265945],0.00012,P2SH
tx-rec-000377,2026-03-01T12:05:18+00:00,tx_norm_000377,"[""bc1qhjx6lr5emwjezxs9yzg5fqraqvqxn7madpznyj""]","[""bc1q043nzp8cyj0u83pu3xhdw9ypxh7rv778m54xpp""]",[0.136716],[0.136596],0.00012,P2TR
tx-rec-000378,2026-03-01T12:06:03+00:00,tx_norm_000378,"[""bc1q6y36mp84w8mmfljx7q8epacs3gzz379xwwd6uq""]","[""bc1qzhsd8sragjejpvtm6jg6ypyrhd8h3d27xdhg2z"", ""bc1qulyzp92shnx6lnh3dcpvcqayukgcczejzpkf7d""]",[1.754514],"[0.765911, 0.988483]",0.00012,P2SH
tx-rec-000379,2026-03-01T12:06:18+00:00,tx_norm_000379,"[""bc1q8sv3gq3l2kjl5cj47l3jtgjg2gtreurl2d3zx3""]","[""bc1qdtkm3azrjsu3zngpdwsn6yfx2456cqdywv9nk5""]",[0.050155],[0.050035],0.00012,P2WPKH
tx-rec-000380,2026-03-01T12:06:35+00:00,tx_norm_000380,"[""bc1qpm706a3vaehp3k6wdg9g892sp3dkzlkuufkvhw""]","[""bc1qdkx904vy7ln6sdphrwean56tcnlv368ca9n9gv""]",[3.146445],[3.146325],0.00012,P2TR
tx-rec-000381,2026-03-01T12:06:53+00:00,tx_norm_000381,"[""bc1qhdyfpp3mtq35qnrc40ad956gkf0d3mceae3wwz""]","[""bc1qpm706a3vaehp3k6wdg9g892sp3dkzlkuufkvhw""]",[1.015604],[1.015484],0.00012,P2WPKH
tx-rec-000382,2026-03-01T12:07:39+00:00,tx_norm_000382,"[""bc1qkaxudtg2w7jy6yk03psvf4kqzsnyr5gc32tkl8""]","[""bc1qldqn65772d9kcqa9vzp4ytxzv5v8qusphl9fgn""]",[3.55746],[3.55734],0.00012,P2SH
tx-rec-000383,2026-03-01T12:08:00+00:00,tx_norm_000383,"[""bc1qz5dkcg984aem8v6clcshjha0yjy7d2hwnhkvfw""]","[""bc1qu02l6n2l296yml0rpa3gzv6umtu6p9rcgl8e47""]",[3.357849],[3.357729],0.00012,P2TR
tx-rec-000384,2026-03-01T12:08:47+00:00,tx_norm_000384,"[""bc1qsjn93a9ck58qq3fkf7fwlqvse0dsvyfrkm88f0""]","[""bc1quw6459ts6pc3dratc9avhvly3wjvea2v57flxg""]",[3.297264],[3.297144],0.00012,P2WPKH
tx-rec-000385,2026-03-01T12:08:56+00:00,tx_norm_000385,"[""bc1q40mkyarwdfnj68u76tvvxzgka34rhc5n4mwcgm""]","[""bc1q57cpjc6xcdsrnqm78k8zaa7qcdxt94pezuytaa"", ""bc1qp3qrv23fgmarr4qq6yjtr65s9ws0t93ql3gdhl""]",[1.921787],"[1.644948, 0.276719]",0.00012,P2SH
tx-rec-000386,2026-03-01T12:09:30+00:00,tx_norm_000386,"[""bc1q7qtl40nqcd5n9vfd9psfthdk9adqrvprgq67ec""]","[""bc1ql7qs6mr4uy40apyeq3qn4svm4ztdfdjcvu4ynu""]",[0.467588],[0.467468],0.00012,P2SH
tx-rec-000387,2026-03-01T12:10:30+00:00,tx_norm_000387,"[""bc1qrsdel7k3js9zp4zetcys7jj25chgmjcm6zracu""]","[""bc1q3pamfqd2vdz9zy3ndtpy5mt23sdelmpydsljen""]",[1.745232],[1.745112],0.00012,P2PKH
tx-rec-000388,2026-03-01T12:11:30+00:00,tx_norm_000388,"[""bc1qpfuh30sa9k6grsk44sudu2rkz4usazgdugzs8t""]","[""bc1qvm8x5g990twp6gdlnf9v7eh8llzazp9lpr2mhw""]",[1.533731],[1.533611],0.00012,P2SH
tx-rec-000389,2026-03-01T12:11:44+00:00,tx_norm_000389,"[""bc1qkqq6y035xf3832ezmjqmyung7pta2mj862806z""]","[""bc1qcqshn6n09s6shs3mneye27d0cu7pn8qd5el6ua"", ""bc1qhjx6lr5emwjezxs9yzg5fqraqvqxn7madpznyj""]",[2.000595],"[0.858041, 1.142434]",0.00012,P2SH
tx-rec-000390,2026-03-01T12:12:25+00:00,tx_norm_000390,"[""bc1qmsk2hmhzwvhzx98l2thkjep6zqgq07lcm9k8hm""]","[""bc1qq5n6x9n9dw6eaq8nq0h58p0quzf53er4cw5ss5""]",[2.023919],[2.023799],0.00012,P2WPKH
tx-rec-000391,2026-03-01T12:13:04+00:00,tx_norm_000391,"[""bc1qdpsvrymdl7p84vdsltvzumn0xu96qac0vle5n0""]","[""bc1qapp9m5u4r444779j7qa2h7xc0pxup53jr498za""]",[3.646964],[3.646844],0.00012,P2WPKH
tx-rec-000392,2026-03-01T12:13:19+00:00,tx_norm_000392,"[""bc1qsjn93a9ck58qq3fkf7fwlqvse0dsvyfrkm88f0""]","[""bc1qarmcwzcwd7yxe8r5rl6dn2w9k2zpn0qfekh5qn""]",[0.641989],[0.641869],0.00012,P2SH
tx-rec-000393,2026-03-01T12:14:17+00:00,tx_norm_000393,"[""bc1qh4lupjq9dm3x7hw3t2kyfdqu923ayy4rk7j8n6""]","[""bc1qpxeyzck09msvuxqnskmsya6p66jefk5l9cq55c""]",[2.758471],[2.758351],0.00012,P2TR
tx-rec-000394,2026-03-01T12:15:16+00:00,tx_norm_000394,"[""bc1qrzytdt0kgppluy480wkx83uxaf5yah4w5gpryf""]","[""bc1qfy8gd02j8zd0xunt5auq5qg039ukrj4aa2ftg4""]",[0.193187],[0.193067],0.00012,P2TR
